nu	A2	M12	M22	A3	M13	M23	M33	A4	M14	M24	M34	M44
25	5.474860520290842e-10	3.6228429886575912	0.11739640469189877	5.368732290812001e-10	3.6348943530575566	0.11696741289915359	-0.003343005326116707	4.343194275418716e-10	3.675075258149784	0.15899255517232855	-0.01730024814206211	-0.0049407835806464465
26	2.472940319486395e-10	3.6287927888552516	0.11678603081036824	2.4065203707976694e-10	3.642675392535493	0.116927948288196	-0.0035927736139846973	1.9619499986310472e-10	3.682966470917695	0.1580034001810311	-0.017566499320993835	-0.004908059624990536
27	1.117569427040938e-10	3.6346010247219067	0.11618786730953451	1.0794655916283735e-10	3.6503987302681464	0.11686190486595523	-0.00384308383255955	8.868500212595277e-11	3.6906450374095887	0.15704484685114595	-0.017823826289645336	-0.004882974105719533
28	5.0530170347220695e-11	3.6402717584964717	0.11559828915632443	4.845895885708995e-11	3.6580009291291935	0.11676736806338349	-0.004077888384150433	4.012604329925931e-11	3.69759825898452	0.15646166370458928	-0.01795000032977544	-0.004962300344277999
29	2.285894423152735e-11	3.645803256879778	0.11500848352085044	2.1768420657045592e-11	3.665613192368882	0.1166164513165498	-0.004333825673494825	1.8153850086461912e-11	3.7059051613780305	0.1546819960031905	-0.018394221245047887	-0.004717862877717153
30	1.0344147140012768e-11	3.65123017700883	0.11444212501286334	9.785435243156232e-12	3.6730390221921265	0.11647265483200803	-0.0045498459209291344	8.224066773848987e-12	3.7120360650867745	0.15456271007726952	-0.018459988113361425	-0.004916071410420735
31	4.682188682185839e-12	3.6565626820297914	0.11390060894806996	4.399249056380425e-12	3.680681615352595	0.11629151894600127	-0.0048258943141664765	3.718913880493535e-12	3.721253528098569	0.15235785542739297	-0.019201344758429776	-0.004567042529578427
32	2.1087832234076204e-12	3.662700726608163	0.11403186687943849	1.95974475963275e-12	3.691185221952559	0.11694170761542126	-0.005510953930257405	1.653296832388716e-12	3.7352024216820294	0.15622417273763298	-0.023304432653710815	-0.005701863186790889
33	9.593953238905194e-13	3.6671043308306333	0.11296244108387872	8.88933846167208e-13	3.6966154799287	0.11591814934022038	-0.005500956296613076	7.553278483546826e-13	3.7471565221789587	0.14407295254748206	-0.021639493512549932	-0.0031836713836712596
34	4.387001513097849e-13	3.670539606143502	0.1113382556864022	4.1818186805371215e-13	3.683881205458985	0.11464493908201684	-0.0018111596595343047	3.626277976189767e-13	3.6808365273346375	0.18770792084883203	0.00792639001591269	-0.024300959693641294
35	2.000893007185345e-13	3.674305966344997	0.11008229166955785	2.0781148340000934e-13	3.654406566538804	0.10749578597675924	0.003514532748697633	1.6838189249629011e-13	3.654840045423996	0.20768842439179547	0.04324696014708713	-0.05098396038803434
36	9.307897341587421e-14	3.674318392605107	0.10662260692433223	-inf	nan	nan	nan	7.541745579620407e-14	3.662123841429511	0.21176135662848314	0.049722975328052865	-0.053004355822365117
37	4.012640141721438e-14	3.6883008810391615	0.11221745356072736	3.6139724463893155e-14	3.732715816581278	0.11499073643959148	-0.007569338722800018	3.1500659277339645e-14	3.7944152384619616	0.12550482704935317	-0.02137303367617522	-0.0012611532699429526
38	1.8348142396508838e-14	3.6919837480032283	0.11053283280045598	2.0609197481726276e-14	3.694104977502797	0.08798566606098783	-0.005710850776755195	inf	nan	nan	nan	nan
39	7.187475204883327e-15	3.7309982101291306	0.13221867658377487	6.3529150595070124e-15	3.8014808370255744	0.13979496979708306	-0.012249586522726128	5.595057774757162e-15	3.88641079824787	0.32299395877157905	-0.18738893314954855	-0.16896692166574515
